Track,Year,Driver,X,Y,Speed,DRS
Miami Grand Prix,2022,VER,7833.0,-3691.0,309.0,Off
Miami Grand Prix,2022,VER,7905.979573850668,-3658.1070487637926,309.0,Off
Miami Grand Prix,2022,VER,8005.0,-3613.0,308.45357074285715,Off
Miami Grand Prix,2022,VER,8101.340726158103,-3568.1736468052663,308.0,Off
Miami Grand Prix,2022,VER,8191.0,-3526.0,307.15249856,Off
Miami Grand Prix,2022,VER,8330.0,-3460.0,305.80249856,Off
Miami Grand Prix,2022,VER,8411.7945767313,-3420.8373668034924,305.0,Off
Miami Grand Prix,2022,VER,8573.0,-3343.0,301.0062464,Off
Miami Grand Prix,2022,VER,8736.0,-3263.0,296.8812464,Off
Miami Grand Prix,2022,VER,8770.219502603512,-3245.6985502768325,296.0,Off
Miami Grand Prix,2022,VER,8851.0,-3204.0,289.87915626666666,Off
Miami Grand Prix,2022,VER,8937.154503714362,-3158.218365956399,283.0,Off
Miami Grand Prix,2022,VER,8958.0,-3147.0,275.7124576,Off
Miami Grand Prix,2022,VER,9072.99515672219,-3083.94752758593,230.0,Off
